ImageId;fileName
103624;S:\CNTKFiles\IsFundusImage\images\1 Non 1 31cabffb-32f6-4bbb-a498-3875b7535fa2.JPG
46244;S:\CNTKFiles\IsFundusImage\images\1 Non 1 1b61a08c-4e5c-4a81-a37f-dcd63165f66b.bmp
131413;S:\CNTKFiles\IsFundusImage\images\1 Non 1 58639b1a-c87f-45d5-99b5-406d7893d36a.bmp
253477;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3e986339-c28a-4adb-8349-8ddf901cca6a.bmp
245509;S:\CNTKFiles\IsFundusImage\images\0 Non 1 147db921-f8fe-4df6-a6d9-224aaa5f017f.bmp
141410;S:\CNTKFiles\IsFundusImage\images\1 Non 1 136025db-864a-4b17-bc0a-7acb8d351d21.bmp
65329;S:\CNTKFiles\IsFundusImage\images\1 Non 1 2ec43503-c2c9-4439-948e-88465392819c.jpg
133613;S:\CNTKFiles\IsFundusImage\images\1 Non 1 30165697-8d94-4464-bd9e-93c861a6ee09.bmp
243696;S:\CNTKFiles\IsFundusImage\images\1 Non 1 8147706e-546e-4799-8dde-13b8be3b0b4d.bmp
33391;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a49da28f-7d64-4141-a6cb-2c41e9392b62.png
235361;S:\CNTKFiles\IsFundusImage\images\1 Non 1 b66e80f5-37ce-4c2d-b094-60be3a77bb38.bmp
129570;S:\CNTKFiles\IsFundusImage\images\1 Non 1 31fda231-7e79-4466-a954-75606cc3e13c.bmp
241805;S:\CNTKFiles\IsFundusImage\images\1 Non 1 42fd034b-527e-46ab-94eb-9883e9fc9e2c.bmp
75118;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4253e9e3-7481-42bb-8541-5262edce4973.png
34732;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a53b30d5-77ba-42b4-acb1-fa4baf3c84a3.jpg
116209;S:\CNTKFiles\IsFundusImage\images\1 Non 1 2b57bbf8-8782-4b49-9a8f-77b03884dc39.jpg
45480;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b8237eb2-ecb8-4943-bac3-028111b113e0.bmp
162136;S:\CNTKFiles\IsFundusImage\images\1 Non 1 93227a49-7407-4f41-a7d7-81c498fc769d.bmp
98468;S:\CNTKFiles\IsFundusImage\images\1 Non 1 8a385a62-fb99-4b94-92e5-7963f1f82aed.jpg
86982;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ac338445-29c2-4b6b-b156-9a0754585980.jpg
170114;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3ecfcacc-223f-4c30-b72b-e84027705186.bmp
200398;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7d87e7d2-78d7-457f-9778-a8eb5d83c425.bmp
106214;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3be14e70-73ef-4dce-b53b-cf6a0333f3c2.JPG
120996;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3888269a-2fb8-49c9-b517-af73f7087926.bmp
210634;S:\CNTKFiles\IsFundusImage\images\1 Non 1 5d453a2a-1139-4d47-8c51-f68da9200e38.bmp
126181;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ce3335b3-c197-46af-9a96-2a8d0bee4098.bmp
25293;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6e62f23d-ea62-431f-96ba-a5b3c3249905.jpeg
13715;S:\CNTKFiles\IsFundusImage\images\0 Non 1 9b70225d-0aa4-4f04-a527-e4bf024c162f.jpeg
254138;S:\CNTKFiles\IsFundusImage\images\1 Non 1 eea7ed26-b283-4c61-82fa-ff9440ff1edf.bmp
115174;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ed42c050-cb86-4069-8320-9f7a70709635.jpg
201152;S:\CNTKFiles\IsFundusImage\images\1 Non 1 d783d873-2b95-42f8-bfc3-1cde32443e80.bmp
92834;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a6aa3e20-b6aa-42a4-a043-634690039481.jpg
25678;S:\CNTKFiles\IsFundusImage\images\0 Non 1 36097bd3-1287-4cd6-a913-fab84c01d884.jpeg
252405;S:\CNTKFiles\IsFundusImage\images\1 Non 1 c277ba48-8031-4d08-9c29-7fcc401919c2.bmp
49735;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a426d03c-f869-4385-9ba0-985b15de5919.bmp
151062;S:\CNTKFiles\IsFundusImage\images\1 Non 1 fecc9bd9-5150-40c9-b3aa-97bcdc502cf8.bmp
29769;S:\CNTKFiles\IsFundusImage\images\0 Non 1 5b89eb37-b1fc-4b7f-a71c-4ae8fba294f6.jpeg
188610;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7cea02a2-6896-4d2d-8877-1016d3726df9.bmp
83801;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2b55c263-40be-40ce-90e3-1f6c351a6e95.jpg
254926;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3461a118-e555-4a20-b4e5-54f5b046c360.bmp
48007;S:\CNTKFiles\IsFundusImage\images\0 Non 1 bd37037e-b6d5-4b81-a8fb-f515f86d68c1.bmp
157735;S:\CNTKFiles\IsFundusImage\images\1 Non 1 eec89045-3944-47a2-a2ce-3e8794eb8c63.bmp
208547;S:\CNTKFiles\IsFundusImage\images\1 Non 1 69d54d1e-531b-43f5-830d-de0151e05f8d.bmp
25608;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0f4b9016-17e0-4130-ae6e-9449c1aae8a8.jpeg
59842;S:\CNTKFiles\IsFundusImage\images\0 Non 1 84b5643e-c267-4faf-8ab0-fb570bb6b449.bmp
135682;S:\CNTKFiles\IsFundusImage\images\1 Non 1 62addc76-b5f1-4ec8-905e-7a4b46e8df82.bmp
151162;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4ad96497-d075-4438-b70a-a6e11ba13995.bmp
95736;S:\CNTKFiles\IsFundusImage\images\1 Non 1 864a7f22-3b9a-4f50-ab54-bb53ffd61754.jpg
132717;S:\CNTKFiles\IsFundusImage\images\1 Non 1 f0d0da1b-14d0-433a-9ebc-62a91b6eb9f1.bmp
255634;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7494b034-d8e3-4e52-aed7-f3ce904bfb4d.bmp
103972;S:\CNTKFiles\IsFundusImage\images\1 Non 1 88f1d9e3-acdd-499e-8411-4a5115c1bbb6.png
109075;S:\CNTKFiles\IsFundusImage\images\1 Non 1 dc3dc35a-6ab6-4468-99d6-d5a7e2877bf7.jpg
93136;S:\CNTKFiles\IsFundusImage\images\1 Non 1 06aeaca7-4d0c-4d77-8fe7-0d49787f5412.jpg
141642;S:\CNTKFiles\IsFundusImage\images\1 Non 1 63d6b7b7-46e4-4cb6-ac7e-4901eb0c6ddf.bmp
86907;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7111aaaf-50e6-4b6e-95fa-31f885852a45.jpg
32413;S:\CNTKFiles\IsFundusImage\images\1 Non 1 e5e0a1d0-5e7d-45b7-8563-455fe7438749.jpeg
228047;S:\CNTKFiles\IsFundusImage\images\1 Non 1 048df175-9dd5-4670-83ae-2ae866d601ed.bmp
245255;S:\CNTKFiles\IsFundusImage\images\0 Non 1 047154ee-c4ff-44e9-9245-f59ee1a06db4.bmp
144740;S:\CNTKFiles\IsFundusImage\images\1 Non 1 8418df19-b713-413c-9444-44936aec698a.bmp
217795;S:\CNTKFiles\IsFundusImage\images\0 Non 1 998dd8f3-49b7-40ea-9e67-df3f6667bfde.bmp
65919;S:\CNTKFiles\IsFundusImage\images\1 Non 1 09ba41b5-b1e6-48d9-afe0-a8138a9dde4e.jpg
45349;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3d2fe797-23e1-4e66-a9a4-d99d6d49e8f5.jpg
244677;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9ac3e428-b3ab-4900-8171-6f9be70f32ae.bmp
75632;S:\CNTKFiles\IsFundusImage\images\100 Non 1 595f2120-2c8c-42ee-b7b4-fac55c16cbe9.jpg
212571;S:\CNTKFiles\IsFundusImage\images\1 Non 1 b6546589-0d50-449f-97ac-fb0b7f9c6597.bmp
109424;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9b2baa68-cca4-4f1a-8289-dfade2cf415c.jpg
77543;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7a77ae8e-83d8-4625-964a-f757e1be18a0.jpg
93171;S:\CNTKFiles\IsFundusImage\images\1 Non 1 307c4dcd-7cde-4729-9790-574a4bdb576f.jpg
184774;S:\CNTKFiles\IsFundusImage\images\1 Non 1 883c6688-886f-4bab-b36e-3fab2445168a.bmp
189217;S:\CNTKFiles\IsFundusImage\images\1 Non 1 1ab6d463-0c32-466f-9847-a927ced5dde0.bmp
91251;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9cd2ef1d-9561-4e44-b220-96571f2800e5.jpg
112277;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4ebb777c-0953-4c72-9b29-73b567c499ff.jpg
120294;S:\CNTKFiles\IsFundusImage\images\1 Non 1 cd5d8278-4878-4592-8848-8e2551f18b35.bmp
221551;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d9046cf3-2bee-4d10-b51d-c5cf32f79d78.bmp
133292;S:\CNTKFiles\IsFundusImage\images\1 Non 1 d92d99e1-9fd9-465a-b66a-7ffafcf4cfe4.bmp
146809;S:\CNTKFiles\IsFundusImage\images\1 Non 1 eed2f668-6841-4ec5-8257-1fca758d973b.bmp
235269;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6dfdb96f-695c-4b80-a471-0d9e9d57d220.bmp
113001;S:\CNTKFiles\IsFundusImage\images\1 Non 1 89521ab5-6417-4dbc-aace-f48c5aad997c.jpg
10251;S:\CNTKFiles\IsFundusImage\images\1 Non 1 53718e03-3602-42ba-998a-47ecc14fe83b.jpeg
168617;S:\CNTKFiles\IsFundusImage\images\1 Non 1 d74cd76a-5313-49c4-ba64-b5ae181fc321.bmp
56684;S:\CNTKFiles\IsFundusImage\images\0 Non 1 e0e24dbb-610a-4cfb-9039-22df579dd16f.bmp
87924;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ffc0cf6e-4375-4f63-ab68-fe5a114e514e.jpg
150077;S:\CNTKFiles\IsFundusImage\images\1 Non 1 b15cf62e-5408-47c2-9143-cd91dcb2a3a2.bmp
209747;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a22c29ce-a9e6-4895-b186-1974ad9e9fd6.bmp
209148;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a4410ee4-58a2-4610-9258-de9f5f75a434.bmp
202342;S:\CNTKFiles\IsFundusImage\images\1 Non 1 46ddd622-82eb-4a37-8407-a472ff8b8dbe.bmp
238666;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ba3fbf5e-a470-4714-8c74-d7a73eb6d34c.bmp
62820;S:\CNTKFiles\IsFundusImage\images\1 Non 1 f3a46fdd-6280-44fb-8aff-e4b6376dfc1a.jpg
176897;S:\CNTKFiles\IsFundusImage\images\1 Non 1 b57664dd-50f3-4834-9059-c18ec969a8d4.bmp
190771;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3aedb1ea-7142-43da-8825-5d1f4a9a324c.bmp
95737;S:\CNTKFiles\IsFundusImage\images\1 Non 1 c96dea41-c9f2-475b-8f20-fc83d6d86995.jpg
21480;S:\CNTKFiles\IsFundusImage\images\0 Non 1 7e00a69a-b98c-4289-92da-e1cb2dae6a92.jpeg
109633;S:\CNTKFiles\IsFundusImage\images\1 Non 1 02828d0d-286e-44f0-9c3a-34e448981a72.jpg
37858;S:\CNTKFiles\IsFundusImage\images\0 Non 1 d7504408-d75d-405d-81b7-44630d529495.jpg
126413;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b7b383ec-e7d7-43db-b746-6b98c939a21b.bmp
157856;S:\CNTKFiles\IsFundusImage\images\1 Non 1 32114354-c7c9-4b3a-814e-10cab1abeae0.bmp
169881;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9cdc31cd-15b4-4869-a25c-e712b74e62e4.bmp
210941;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8f32f7cf-dd5d-46f8-9512-ab52e5a9b4a1.bmp
152537;S:\CNTKFiles\IsFundusImage\images\1 Non 1 357e73ec-efd8-4922-8099-9728f8b23d72.bmp
28545;S:\CNTKFiles\IsFundusImage\images\1 Non 1 854e056f-8977-4d2d-b0ad-34d683d1a86d.jpeg
39361;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a51b0297-2b8e-4eff-b46c-52be31d38855.jpg
228813;S:\CNTKFiles\IsFundusImage\images\1 Non 1 8c9dff71-6fd8-4aa4-8628-2601a66e6a8d.bmp
8340;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f3fe196c-e6b1-4c66-a317-998983b5cd16.jpeg
13060;S:\CNTKFiles\IsFundusImage\images\1 Non 1 6d83c077-758b-47ba-9ff0-fda3354d7661.bmp
110727;S:\CNTKFiles\IsFundusImage\images\1 Non 1 996c52aa-1a98-4fac-ae0f-ade2a0e93e54.jpg
59140;S:\CNTKFiles\IsFundusImage\images\0 Non 1 82c8b41c-b35d-4db3-9149-afde76544d50.bmp
171740;S:\CNTKFiles\IsFundusImage\images\1 Non 1 93ce83f0-1bfc-472c-b469-20628ab5825e.bmp
232086;S:\CNTKFiles\IsFundusImage\images\1 Non 1 984240a1-902a-4d83-b06d-52465af2c015.bmp
20660;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4b389f27-7541-48bc-a8b9-7e35fb95ebee.jpeg
149221;S:\CNTKFiles\IsFundusImage\images\1 Non 1 e27ab117-25d1-46b0-ac22-971e677f20e3.bmp
89550;S:\CNTKFiles\IsFundusImage\images\1 Non 1 046792b0-99b2-4540-a170-f781d75806e5.jpg
115022;S:\CNTKFiles\IsFundusImage\images\1 Non 1 6e28659f-b7c1-48eb-9401-f404f18bc5dd.jpg
222546;S:\CNTKFiles\IsFundusImage\images\0 Non 1 20ef81c1-44b6-47a5-9cd2-ea785605844e.bmp
120222;S:\CNTKFiles\IsFundusImage\images\1 Non 1 66dd62b3-dc33-4210-bded-c1f8e84a41dd.bmp
192334;S:\CNTKFiles\IsFundusImage\images\1 Non 1 608a6bad-28ae-4ed3-a966-53d1c0e54ed1.bmp
21167;S:\CNTKFiles\IsFundusImage\images\1 Non 1 de22da43-2ad1-4da2-ac17-ac6040f7c277.jpeg
104289;S:\CNTKFiles\IsFundusImage\images\1 Non 1 0bd8bcea-b65c-437e-913f-d93469d07b25.png
215637;S:\CNTKFiles\IsFundusImage\images\1 Non 1 8704a7a5-0b9d-43df-9ecd-6ff55fb01718.bmp
183733;S:\CNTKFiles\IsFundusImage\images\1 Non 1 f16ae6d6-ef09-45e6-bee0-89faaa83a97d.bmp
147802;S:\CNTKFiles\IsFundusImage\images\1 Non 1 85b9cc6c-c111-4d47-8085-f15e32d609e5.bmp
155701;S:\CNTKFiles\IsFundusImage\images\1 Non 1 89732e0f-9354-4138-af80-d8011526ba24.bmp
51510;S:\CNTKFiles\IsFundusImage\images\1 Non 1 c9d00272-4fe3-4a56-8e70-4fd454009fd7.bmp
128003;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8c115fce-ce7d-4ebc-a201-a94d5b19163d.bmp
32202;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6e763040-c4c3-4d8c-87f7-02e12558a1a5.jpeg
63970;S:\CNTKFiles\IsFundusImage\images\1 Non 1 c4511b34-523c-4357-86d0-dec26560c20d.jpg
210910;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a644c9cb-a6b7-4ce4-8249-5b0ac2583340.bmp
121456;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4a6aad8d-7b0c-49a0-b179-f24455ccba43.bmp
189738;S:\CNTKFiles\IsFundusImage\images\1 Non 1 252b40bb-6bcf-4da2-9024-70ba8127d046.bmp
88535;S:\CNTKFiles\IsFundusImage\images\1 Non 1 cfdd4b26-18b8-4af8-bd00-7cc51ee5186f.jpg
121387;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ccfbbfc1-6b0d-4fbe-800f-ce9598c336e4.bmp
195226;S:\CNTKFiles\IsFundusImage\images\1 Non 1 bd4baf74-6dff-4718-b0de-1d5870dc605d.bmp
95131;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a79ac9ec-b9b5-48e7-8e0e-db98279e3a52.jpg
161566;S:\CNTKFiles\IsFundusImage\images\1 Non 1 5e20b03d-62cf-4810-a512-378a0b4b86b5.bmp
176692;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9694d8a2-ed54-4dea-8a2a-a235d26f7fd4.bmp
131053;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b80a6245-ecb2-49cb-9fec-86bbe817e8b9.bmp
221148;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a03649b7-989c-477a-b7e1-0423e7730c35.bmp
92599;S:\CNTKFiles\IsFundusImage\images\1 Non 1 2c7827f2-9bf5-4a21-b5a0-f8b44c31b1d0.jpg
78591;S:\CNTKFiles\IsFundusImage\images\0 Non 1 b6716d1b-5eff-407a-a952-ca388c7ad587.jpg
58493;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2ee75caa-e31c-4503-b490-8aaf149e62aa.bmp
151767;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a691d7a6-0133-4cf3-aafa-6b6fc5179f86.bmp
104147;S:\CNTKFiles\IsFundusImage\images\1 Non 1 77afc01d-e0b3-4004-87fe-05be49dbf9cf.png
201451;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3f79c6b4-6386-4f05-8be8-52a6677d3537.bmp
122284;S:\CNTKFiles\IsFundusImage\images\1 Non 1 b927fd6d-f409-4023-8727-cacd88064619.bmp
226492;S:\CNTKFiles\IsFundusImage\images\1 Non 1 eb010ff1-41ce-4969-8d77-afc2491b5328.bmp
232092;S:\CNTKFiles\IsFundusImage\images\1 Non 1 169165da-c5fb-44b0-83a0-677daaf38e52.bmp
28946;S:\CNTKFiles\IsFundusImage\images\1 Non 1 5d43127d-b4b2-4729-903a-3f32fbdab6e3.jpeg
62516;S:\CNTKFiles\IsFundusImage\images\1 Non 1 86bbd992-3559-4427-82e7-8eabf4ca28a4.jpg
64455;S:\CNTKFiles\IsFundusImage\images\1 Non 1 5f88a4b1-ece2-4519-a4cf-fc13ea3bee27.jpg
71494;S:\CNTKFiles\IsFundusImage\images\1 Non 1 88ef8b32-c5b0-4e01-b8b1-edf3839cf964.jpg
53545;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ae04c56c-e788-4de7-b00c-3e4af240c31e.bmp
162175;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9cc17e61-6473-40e1-aa46-954acd97590c.bmp
127412;S:\CNTKFiles\IsFundusImage\images\0 Non 1 f81a4e86-eab1-46f5-84d3-8bb0db98386a.bmp
78692;S:\CNTKFiles\IsFundusImage\images\100 Non 1 578eb730-54ef-4d5e-88b0-fee1e4bb26e3.jpg
261898;S:\CNTKFiles\IsFundusImage\images\1 Non 1 fe607c3b-f0fa-42bd-a0a4-fb1a23965cd7.bmp
210318;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a3c2728f-3390-4888-8d7c-1b0bbd9a3724.bmp
165180;S:\CNTKFiles\IsFundusImage\images\1 Non 1 1b49c96b-15ab-46c8-bccf-0bf4a6daadb7.bmp
171299;S:\CNTKFiles\IsFundusImage\images\0 Non 1 dcc7ad93-c874-4012-a900-e195ce535657.bmp
66741;S:\CNTKFiles\IsFundusImage\images\1 Non 1 bf8e59c6-5008-4abc-9db1-38e7a27aac27.jpg
200049;S:\CNTKFiles\IsFundusImage\images\1 Non 1 49d3ba1e-6188-42ce-a714-3881f287e9c3.bmp
33529;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4d8067ac-3dc8-460d-a235-670ea8ba3a0d.bmp
235305;S:\CNTKFiles\IsFundusImage\images\1 Non 1 c7abc620-29f2-466c-bc20-7d6228904ed0.bmp
92824;S:\CNTKFiles\IsFundusImage\images\1 Non 1 09ddf496-be0a-4175-8821-c341cdbbd259.jpg
122179;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9933ccd9-7bdd-4f94-ace1-8a4e2ff06ddf.bmp
160307;S:\CNTKFiles\IsFundusImage\images\1 Non 1 18fd5a81-6ee4-4f92-b71d-e56461b7ed62.bmp
197479;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a738bbe0-7188-4133-af94-6fb6a398265c.bmp
90509;S:\CNTKFiles\IsFundusImage\images\1 Non 1 804a9895-7ab9-4dbb-9798-af1f6c6412f5.jpg
19149;S:\CNTKFiles\IsFundusImage\images\0 Non 1 eab26850-44c3-4714-b77b-99c3412bdfa0.jpeg
116659;S:\CNTKFiles\IsFundusImage\images\1 Non 1 8743895d-6a4a-45d2-ba7c-b9167a0f7cdd.jpg
230949;S:\CNTKFiles\IsFundusImage\images\0 Non 1 ae17914a-df59-4333-86f2-cddc70cca316.bmp
238671;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ddfd9d8e-78ca-4dfd-b1e3-2bf04e32e59d.bmp
165327;S:\CNTKFiles\IsFundusImage\images\1 Non 1 5366454e-8a4c-468a-8f46-0eff81986155.bmp
165766;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7e6524fd-e24c-476a-bf36-c4b9d32900f2.bmp
186948;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4e8301ce-7ab7-4d24-8b7b-f3a76938f086.bmp
177831;S:\CNTKFiles\IsFundusImage\images\1 Non 1 2b271f8e-683a-4fe7-bccf-0683ea80ed85.bmp
23855;S:\CNTKFiles\IsFundusImage\images\0 Non 1 cdd329e4-3b21-445b-960d-52ec91170d4f.jpeg
57537;S:\CNTKFiles\IsFundusImage\images\0 Non 1 2ff65dc9-8ee0-4772-8ad5-c647a35ff069.bmp
98994;S:\CNTKFiles\IsFundusImage\images\1 Non 1 22ab75a2-441d-4d13-8d98-49c2facab39e.jpg
232939;S:\CNTKFiles\IsFundusImage\images\1 Non 1 303e64d0-ada0-43da-9099-6051aeb31502.bmp
78212;S:\CNTKFiles\IsFundusImage\images\0 Non 1 91683844-15ea-4e6c-a87c-a74653599fb6.jpg
42073;S:\CNTKFiles\IsFundusImage\images\1 Non 1 4fa0a2f1-5743-4b97-9cdf-19d22fcfb144.jpeg
173435;S:\CNTKFiles\IsFundusImage\images\1 Non 1 403a74b4-27cd-4680-a9dd-436e88e5e621.bmp
12170;S:\CNTKFiles\IsFundusImage\images\1 Non 1 bf4ea2eb-6647-4ecd-874a-af2ff4e0015b.bmp
183283;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9b08a739-270c-4b39-801a-f36ca55c19ef.bmp
47546;S:\CNTKFiles\IsFundusImage\images\0 Non 1 6d071b68-6bd0-454a-9c3d-98587c79d5e3.bmp
221060;S:\CNTKFiles\IsFundusImage\images\0 Non 1 a337557e-fe3d-42dc-aec9-2f51346245d8.bmp
232029;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7afae749-bc83-4e93-97d4-8acf9ece27a3.bmp
77775;S:\CNTKFiles\IsFundusImage\images\1 Non 1 adef4efc-7c59-4a5c-a602-cf5777df389f.jpg
109444;S:\CNTKFiles\IsFundusImage\images\1 Non 1 245ee965-4673-412b-9271-7a4aea58083d.jpg
261184;S:\CNTKFiles\IsFundusImage\images\1 Non 1 1ffd05a5-9359-47d0-8853-c085a3d6e485.bmp
13276;S:\CNTKFiles\IsFundusImage\images\1 Non 1 bd3247fb-38d3-4b44-badb-d9dd4ab43ec1.jpeg
102416;S:\CNTKFiles\IsFundusImage\images\1 Non 1 73383058-c55d-4cd7-a027-84981a1cd5d7.jpg
96212;S:\CNTKFiles\IsFundusImage\images\1 Non 1 7cf3321f-c7f0-49b7-abc1-d42e6ab48450.jpg
197402;S:\CNTKFiles\IsFundusImage\images\1 Non 1 30dabf95-0748-4ae0-8864-b9290130b3eb.bmp
221420;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3e7e783a-79f7-48c5-816f-07b6c1f7eb89.bmp
195447;S:\CNTKFiles\IsFundusImage\images\1 Non 1 14dfe847-2f8c-4913-b7e4-06f7542037f8.bmp
225783;S:\CNTKFiles\IsFundusImage\images\0 Non 1 0d5f759c-7723-4c13-891a-6d7ff4ecf1cf.bmp
203763;S:\CNTKFiles\IsFundusImage\images\1 Non 1 6a9e6c82-7f9b-4bab-9351-3e27d97f8cbc.bmp
132264;S:\CNTKFiles\IsFundusImage\images\1 Non 1 a0bc9cb8-955a-47df-b13d-81a5ac45e33b.bmp
259894;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9144a1a4-de1a-4fa5-b68f-d6eb962a0906.bmp
86160;S:\CNTKFiles\IsFundusImage\images\0 Non 1 4a7aa330-69f7-4577-b60a-396dcdf0891d.jpg
14959;S:\CNTKFiles\IsFundusImage\images\1 Non 1 09b7991f-8d85-49e6-8da8-739426fd9e33.jpeg
227797;S:\CNTKFiles\IsFundusImage\images\1 Non 1 f745a089-5bd1-40cd-8570-8d37e21f3c70.bmp
35264;S:\CNTKFiles\IsFundusImage\images\1 Non 1 84214ba1-0aa9-4eee-b6db-a940e3cbb8d2.jpg
76851;S:\CNTKFiles\IsFundusImage\images\0 Non 1 8957b777-68ed-4743-8941-7193c9841538.jpg
117675;S:\CNTKFiles\IsFundusImage\images\1 Non 1 85fcf694-da9a-4e12-8189-2490a2cae8db.bmp
54265;S:\CNTKFiles\IsFundusImage\images\0 Non 1 399e553c-004f-4c97-aafa-5a2d385ceaf6.bmp
54601;S:\CNTKFiles\IsFundusImage\images\0 Non 1 eb1a8804-a900-46ca-8e92-aa4a34c1a2d9.bmp
19148;S:\CNTKFiles\IsFundusImage\images\0 Non 1 770bd8aa-9870-4824-a543-3d52b88cdb5f.jpeg
190909;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ce85d88b-a50c-467a-8747-1511f3508285.bmp
32777;S:\CNTKFiles\IsFundusImage\images\1 Non 1 02ee60b3-0c18-45df-afb9-d44c869e9f94.png
212782;S:\CNTKFiles\IsFundusImage\images\1 Non 1 cb39ec71-121a-4d2d-84a7-059ae52f6b07.bmp
92541;S:\CNTKFiles\IsFundusImage\images\1 Non 1 722cf4b9-21d7-4df6-be11-7a431f8b7d16.jpg
259912;S:\CNTKFiles\IsFundusImage\images\1 Non 1 ba067a00-0d43-4073-8f0d-71f7ab557200.bmp
60646;S:\CNTKFiles\IsFundusImage\images\1 Non 1 c5e7e014-c6cc-479d-877d-8d5a9b944964.bmp
239673;S:\CNTKFiles\IsFundusImage\images\1 Non 1 5d0cce5e-7e7a-4743-8b3e-4f1dfa79f2ea.bmp
166147;S:\CNTKFiles\IsFundusImage\images\1 Non 1 404ecc98-9531-49c1-9fc6-96fc9c25b268.bmp
140314;S:\CNTKFiles\IsFundusImage\images\1 Non 1 9bcb5b84-cf5d-48ab-ae8a-53593a290095.bmp
150980;S:\CNTKFiles\IsFundusImage\images\1 Non 1 d19f483d-d6c8-46f1-beee-965b49f6f3de.bmp
150757;S:\CNTKFiles\IsFundusImage\images\1 Non 1 bf0eb8b6-624a-4f2d-858d-21771dbcf659.bmp
253606;S:\CNTKFiles\IsFundusImage\images\1 Non 1 e4ff7678-e9ef-43ac-ba9a-b35fa700dc1a.bmp
235905;S:\CNTKFiles\IsFundusImage\images\1 Non 1 bf02fe0c-3502-439e-b33d-535ad7696c56.bmp
189233;S:\CNTKFiles\IsFundusImage\images\1 Non 1 322dfd94-a99a-4026-b16d-48ab1bd9d380.bmp
143114;S:\CNTKFiles\IsFundusImage\images\1 Non 1 3068eaf6-0e84-46e7-8c76-9e6285fddac9.bmp
233528;S:\CNTKFiles\IsFundusImage\images\0 Non 1 3bbe4f64-937f-4e2b-9adb-01a67b366e86.bmp
